invoice_id,client_id,client_name,invoice_ref,business_unit,region,account_type,payment_method,revenue,cost,profit,tax,margin,days_to_pay,notes,invoice_date
INV001254,CL5557,Baldwin-Jordan,REF-ER75Zh97,Treasury,ACT,SME,Credit Card,42290.52,17167.26,25123.26,7536.98,59.41,26,,2024-12-21
INV001255,CL4839,"Padilla, Williams and Smith",REF-Ve72xG41,Corporate Banking,SA,Retail,Credit Card,231829.47,159264.78,72564.69,21769.41,31.3,88,Earum illo dolorum facilis ducimus.,2023-11-30
INV001256,CL5065,"Harrison, Wong and Miller",REF-RV63KL10,Insurance,SA,SME,Credit Card,465387.24,307736.16,157651.08,47295.32,33.88,64,Molestias molestiae delectus et.,2024-06-24
INV001257,CL4646,"Yu, Ruiz and Phillips",REF-kY04lI87,Corporate Banking,ACT,Government,Cheque,133794.63,92907.2,40887.43,12266.23,30.56,51,,2023-01-25
INV001258,CL8923,"Lamb, Greene and Wright",REF-cx57Un83,Treasury,SA,Government,Credit Card,314848.98,151962.92,162886.06,48865.82,51.73,25,Ipsum veritatis recusandae minima iusto possimus.,2023-06-01
INV001259,CL5811,Salas LLC,REF-qt73Ek54,Corporate Banking,QLD,Government,Credit Card,352540.12,197700.76,154839.36,46451.81,43.92,70,,2023-01-11
INV001260,CL7365,Navarro and Sons,REF-Dd80cn57,Corporate Banking,NT,Non-profit,EFT,140359.97,71052.29,69307.68,20792.3,49.38,35,,2023-08-29
INV001261,CL4326,Rodriguez and Sons,REF-UY47hD09,Operations,SA,Non-profit,EFT,449175.38,278759.32,170416.06,51124.82,37.94,57,,2024-03-27
INV001262,CL8441,Becker and Sons,REF-tA91ij15,Operations,NT,Enterprise,Direct Debit,127918.43,65584.63,62333.8,18700.14,48.73,76,Delectus saepe minus quasi aut eos.,2024-08-13
INV001263,CL7835,"Ruiz, Deleon and Hill",REF-Hs64mr79,Corporate Banking,SA,SME,BPAY,212247.91,131455.28,80792.63,24237.79,38.07,21,,2024-10-06
INV001264,CL8355,Delgado-Woodard,REF-PH42BT37,Operations,VIC,Non-profit,Cheque,482952.46,205087.84,277864.62,83359.39,57.53,15,Inventore molestias harum quasi eveniet.,2024-06-28
INV001265,CL8034,Romero and Sons,REF-sQ95Aw30,Operations,QLD,Government,Cheque,139009.28,64083.65,74925.63,22477.69,53.9,17,,2024-12-27
INV001266,CL3775,Owens-Rodriguez,REF-Xn84LH84,Insurance,ACT,Government,Cheque,190267.65,84598.59,105669.06,31700.72,55.54,61,Aut distinctio quas saepe eius numquam.,2024-03-20
INV001267,CL2241,Harris Ltd,REF-ZF57GU61,Treasury,WA,Non-profit,EFT,409625.98,245959.06,163666.92,49100.08,39.96,34,,2024-10-27
INV001268,CL2275,Vargas-Thomas,REF-lQ10hX39,Retail Banking,WA,Non-profit,BPAY,31705.77,20576.04,11129.73,3338.92,35.1,71,,2023-11-23
INV001269,CL3281,Padilla-Harvey,REF-wu61QV78,Treasury,SA,Non-profit,BPAY,159952.04,107798.79,52153.25,15645.97,32.61,76,,2023-09-30
INV001270,CL8833,"Li, Allen and Walker",REF-Zz89nO66,Treasury,QLD,Retail,Credit Card,323449.61,219170.43,104279.18,31283.75,32.24,10,Voluptatibus molestiae ipsum dignissimos.,2024-05-25
INV001271,CL5924,"Lambert, Mills and Mason",REF-BC36qY94,Operations,WA,Retail,Direct Debit,193350.62,104580.87,88769.75,26630.92,45.91,62,,2024-11-16
INV001272,CL1909,"Harmon, Cole and Jenkins",REF-Fq78bN19,Treasury,QLD,Government,Cheque,473103.33,227092.44,246010.89,73803.27,52.0,63,Cum laudantium autem ipsam velit itaque.,2024-11-09
INV001273,CL3041,Anderson LLC,REF-GI02Qy98,Retail Banking,NSW,Government,Cheque,96445.19,58781.25,37663.94,11299.18,39.05,58,,2023-04-22
INV001274,CL8090,"Hill, Lopez and Holt",REF-sz06oS54,Wealth Management,QLD,Enterprise,Cheque,177993.25,82699.03,95294.22,28588.27,53.54,43,,2024-04-08
INV001275,CL9552,Jimenez-Thompson,REF-Hj22mf98,Retail Banking,ACT,Government,EFT,147578.91,92267.27,55311.64,16593.49,37.48,28,,2024-06-02
INV001276,CL1262,"Benson, Ray and Lawson",REF-gu38Dy91,Corporate Banking,WA,Non-profit,EFT,7004.55,4092.79,2911.76,873.53,41.57,74,Quae aspernatur dicta ducimus delectus.,2023-02-15
INV001277,CL5522,Ellis-Sharp,REF-RH60bG77,Treasury,WA,Enterprise,Cheque,486623.78,286462.37,200161.41,60048.42,41.13,61,,2023-05-25
INV001278,CL7762,Roach-Carroll,REF-bN68LF39,Treasury,NT,SME,EFT,337437.83,238124.55,99313.28,29793.98,29.43,62,Quia ab suscipit sed doloribus.,2023-03-28
INV001279,CL3872,Jackson-Lewis,REF-YV21DD27,Retail Banking,TAS,SME,Credit Card,386441.25,198859.14,187582.11,56274.63,48.54,67,Dolores expedita recusandae illum laboriosam autem.,2023-12-18
INV001280,CL1106,"Peters, Morris and Stevens",REF-Hk02MQ69,Retail Banking,NT,Government,EFT,499551.87,223051.0,276500.87,82950.26,55.35,80,Ex perferendis deleniti temporibus.,2023-02-13
INV001281,CL9080,Baker-Allison,REF-by86eO21,Corporate Banking,NT,SME,BPAY,295584.17,201492.51,94091.66,28227.5,31.83,19,,2024-11-12
INV001282,CL5638,"Palmer, Gibson and Velasquez",REF-bN12mb74,Insurance,NSW,Enterprise,BPAY,124986.99,89175.51,35811.48,10743.44,28.65,11,,2023-05-23
INV001283,CL3195,Edwards-Bell,REF-xw70Wc73,Corporate Banking,TAS,Government,Direct Debit,394304.83,239912.25,154392.58,46317.77,39.16,41,,2023-01-03
INV001284,CL8038,Sweeney-Suarez,REF-OB10Ee48,Corporate Banking,NT,Non-profit,Cheque,427953.44,310516.27,117437.17,35231.15,27.44,40,Corporis optio dolorum enim.,2024-01-21
INV001285,CL6927,"Reyes, Miller and Gentry",REF-Eq46Id81,Operations,ACT,Enterprise,EFT,171218.78,113238.31,57980.47,17394.14,33.86,14,,2023-08-04
INV001286,CL7771,Hall-Mckenzie,REF-bo13ZI55,Corporate Banking,VIC,Government,Credit Card,112853.76,72100.63,40753.13,12225.94,36.11,51,,2023-05-12
INV001287,CL7376,"Smith, Richards and Ford",REF-dc63Jb76,Insurance,SA,SME,EFT,111935.12,72997.88,38937.24,11681.17,34.79,36,,2023-01-13
INV001288,CL1532,Ford-Cooper,REF-wm57oM94,Insurance,TAS,Non-profit,Direct Debit,274188.44,188482.4,85706.04,25711.81,31.26,36,Natus maiores reiciendis voluptates.,2024-05-18
INV001289,CL1503,Brewer-Berry,REF-uy78ZO85,Insurance,QLD,Retail,Direct Debit,216740.76,153528.3,63212.46,18963.74,29.17,24,,2024-07-16
INV001290,CL4809,Andrews-Perez,REF-vx48XW39,Retail Banking,TAS,Enterprise,Direct Debit,200264.91,113726.85,86538.06,25961.42,43.21,71,,2024-09-16
INV001291,CL1762,Watson-Knapp,REF-CS44BX17,Treasury,VIC,SME,BPAY,456369.93,284188.15,172181.78,51654.53,37.73,23,Asperiores explicabo nam eveniet.,2024-01-21
INV001292,CL3148,Evans and Sons,REF-vc64vu10,Retail Banking,TAS,Government,EFT,379728.71,179353.06,200375.65,60112.69,52.77,13,,2023-09-20
INV001293,CL4671,"Garcia, Smith and Smith",REF-vr04Wx60,Wealth Management,QLD,Enterprise,Cheque,413154.23,225337.67,187816.56,56344.97,45.46,76,,2023-04-08
INV001294,CL7631,"James, Osborn and Moreno",REF-ln07IB35,Retail Banking,ACT,SME,EFT,48264.89,31759.43,16505.46,4951.64,34.2,63,,2024-09-20
INV001295,CL7193,Rodriguez-Yang,REF-YK46rf16,Insurance,NT,Non-profit,BPAY,147441.84,86859.44,60582.4,18174.72,41.09,16,Adipisci at aliquam dicta molestiae.,2023-08-08
INV001296,CL9698,Hoffman-Rhodes,REF-Hk54ev34,Treasury,NT,Enterprise,BPAY,120189.5,70775.91,49413.59,14824.08,41.11,38,Facere nemo suscipit.,2024-09-10
INV001297,CL6102,"Burgess, Williams and Chang",REF-xw64na60,Wealth Management,NSW,Retail,Cheque,470565.97,216056.79,254509.18,76352.75,54.09,80,,2024-10-14
INV001298,CL5003,Scott Group,REF-df20IV01,Wealth Management,SA,Enterprise,Cheque,41141.49,21507.12,19634.37,5890.31,47.72,38,,2024-01-16
INV001299,CL8691,Briggs-Lloyd,REF-Pr77XR46,Wealth Management,QLD,SME,EFT,392885.83,229661.89,163223.94,48967.18,41.54,75,Eos dolore quis nobis.,2024-12-21
INV001300,CL2165,Hunter PLC,REF-TS65Au73,Operations,ACT,SME,EFT,373105.83,180236.17,192869.66,57860.9,51.69,61,,2023-09-29
INV001301,CL8371,"Diaz, Rice and Dunn",REF-FT31bh87,Corporate Banking,NSW,SME,Cheque,153491.44,99962.17,53529.27,16058.78,34.87,59,,2024-01-06
INV001302,CL3422,Dillon Ltd,REF-yA39DB59,Treasury,NT,Retail,Credit Card,410816.25,283781.56,127034.69,38110.41,30.92,45,,2024-06-25
INV001303,CL5998,"Jackson, Grant and Walker",REF-VK36NQ52,Insurance,NT,Government,Direct Debit,131213.74,70082.21,61131.53,18339.46,46.59,37,,2024-11-19
INV001304,CL4463,Lawrence-Garcia,REF-Ye84LS81,Wealth Management,NSW,Enterprise,Credit Card,250714.14,129903.03,120811.11,36243.33,48.19,40,,2024-07-06
INV001305,CL8545,Chapman Inc,REF-HT42LI88,Operations,TAS,Government,Credit Card,164829.33,84808.15,80021.18,24006.35,48.55,46,Nihil non possimus doloremque debitis eveniet.,2024-09-03
INV001306,CL9450,Collins and Sons,REF-vT72xG80,Insurance,TAS,SME,Credit Card,421735.48,223707.4,198028.08,59408.42,46.96,62,,2023-05-21
INV001307,CL6884,Douglas-Walker,REF-pw72Bc15,Treasury,SA,Government,EFT,139428.35,83677.82,55750.53,16725.16,39.99,87,,2023-11-17
INV001308,CL2680,Alexander and Sons,REF-Bb43gJ88,Wealth Management,SA,Non-profit,Cheque,155741.77,79075.82,76665.95,22999.78,49.23,78,,2023-12-26
INV001309,CL8287,Keller LLC,REF-LS20Bs59,Treasury,QLD,Retail,Credit Card,120753.48,73430.34,47323.14,14196.94,39.19,34,,2023-08-17
INV001310,CL3167,Walker-Brown,REF-GM44hw57,Insurance,WA,SME,BPAY,473429.24,280676.58,192752.66,57825.8,40.71,34,Corporis sed id.,2024-03-28
INV001311,CL7772,Barnes-Cole,REF-Wd88qE49,Retail Banking,VIC,Non-profit,Credit Card,162954.6,96747.68,66206.92,19862.08,40.63,73,,2023-09-13
INV001312,CL8921,Garcia-Gregory,REF-qJ50Yl42,Corporate Banking,NSW,Enterprise,Direct Debit,488019.76,362822.61,125197.15,37559.14,25.65,57,,2024-04-12
INV001313,CL4762,"Nash, Macdonald and Small",REF-Aq20iI07,Operations,QLD,Government,Direct Debit,450664.05,269281.32,181382.73,54414.82,40.25,58,Rerum sit iusto vitae illum dolores.,2023-12-31
INV001314,CL5622,Rowe-Moore,REF-rO58Tg14,Retail Banking,NT,Government,EFT,474056.73,320764.27,153292.46,45987.74,32.34,47,,2024-04-05
INV001315,CL7481,Ross LLC,REF-Nj60kn62,Operations,WA,SME,Direct Debit,414830.32,239749.44,175080.88,52524.26,42.21,42,,2024-08-11
INV001316,CL5315,Acosta-Stewart,REF-dg15Bz77,Retail Banking,NT,Government,Direct Debit,91092.25,59507.67,31584.58,9475.37,34.67,54,,2024-06-25
INV001317,CL1959,"Smith, Brewer and Morris",REF-Em53An94,Treasury,WA,Retail,EFT,126208.35,71189.57,55018.78,16505.63,43.59,89,Asperiores possimus eligendi sit nemo atque.,2023-01-24
INV001318,CL3144,"Jenkins, Wall and Cruz",REF-fT00ly76,Corporate Banking,NSW,SME,Direct Debit,154437.93,63479.93,90958.0,27287.4,58.9,75,,2024-05-29
INV001319,CL8073,"Green, Young and Simmons",REF-Pg09XA56,Corporate Banking,VIC,Retail,Cheque,342971.98,254767.98,88204.0,26461.2,25.72,64,,2024-03-05
INV001320,CL7548,"Patrick, Davila and Randall",REF-DM99Il90,Treasury,TAS,Non-profit,Direct Debit,418024.7,285892.63,132132.07,39639.62,31.61,16,Tempore accusamus tempore quibusdam.,2023-10-14
INV001321,CL7319,Jenkins-Martin,REF-SB29Hy58,Corporate Banking,ACT,SME,EFT,190117.96,97506.77,92611.19,27783.36,48.71,16,,2023-06-24
INV001322,CL1833,Robinson PLC,REF-iM69BU89,Insurance,QLD,Retail,Cheque,259610.17,190607.26,69002.91,20700.87,26.58,55,,2023-04-13
INV001323,CL4297,"Harris, Palmer and Church",REF-GK50cC02,Corporate Banking,NSW,Retail,BPAY,79554.54,43328.67,36225.87,10867.76,45.54,12,,2024-05-03
INV001324,CL5449,Garcia-Palmer,REF-Iq44Ra34,Treasury,QLD,Government,Cheque,400966.59,183476.35,217490.24,65247.07,54.24,21,,2024-01-10
INV001325,CL9415,Smith-Smith,REF-CU54Al19,Wealth Management,TAS,Non-profit,EFT,468374.42,196156.18,272218.24,81665.47,58.12,63,Facere maiores nisi autem voluptas.,2024-01-20
INV001326,CL8062,Mcdonald-Pennington,REF-dQ80Mk23,Corporate Banking,WA,Enterprise,Credit Card,42072.52,28527.66,13544.86,4063.46,32.19,40,Dolore soluta nostrum dicta asperiores.,2024-10-10
INV001327,CL6978,"Weeks, Olson and Simmons",REF-yo07hZ14,Wealth Management,QLD,Enterprise,BPAY,401486.0,233027.98,168458.02,50537.41,41.96,7,Minima assumenda unde.,2024-02-28
INV001328,CL3906,Stewart-Werner,REF-pq11UJ33,Treasury,WA,Enterprise,Credit Card,119613.41,66997.26,52616.15,15784.84,43.99,38,,2024-03-12
INV001329,CL6054,White-Nelson,REF-SV08bR89,Wealth Management,NSW,Enterprise,Direct Debit,36784.74,17407.08,19377.66,5813.3,52.68,67,,2024-12-09
INV001330,CL5423,"Lyons, Alexander and Harris",REF-YG72vB86,Retail Banking,SA,Non-profit,Credit Card,488093.65,322250.42,165843.23,49752.97,33.98,8,,2024-10-08
INV001331,CL2011,Woods and Sons,REF-ut21JC94,Corporate Banking,ACT,SME,EFT,214253.97,156124.27,58129.7,17438.91,27.13,77,Quod nam exercitationem nisi natus.,2023-12-15
INV001332,CL8876,Phillips-Martin,REF-aQ51aX97,Wealth Management,WA,Non-profit,Direct Debit,118001.25,73709.61,44291.64,13287.49,37.53,57,,2023-06-24
INV001333,CL4272,Cooley-Grant,REF-mc20ZP45,Retail Banking,VIC,Enterprise,BPAY,14373.22,8023.69,6349.53,1904.86,44.18,90,,2023-12-14
INV001334,CL8811,"Dorsey, Wood and Wagner",REF-FM04jR46,Corporate Banking,SA,Enterprise,Cheque,193267.4,86946.39,106321.01,31896.3,55.01,60,,2023-06-07
INV001335,CL7567,Craig-Ellis,REF-VA70kD99,Retail Banking,TAS,Enterprise,EFT,221403.78,145477.41,75926.37,22777.91,34.29,75,,2023-08-20
INV001336,CL2606,Williams and Sons,REF-aY93hg99,Wealth Management,SA,Enterprise,EFT,50144.21,27732.9,22411.31,6723.39,44.69,35,Incidunt odit eius excepturi provident.,2023-11-01
INV001337,CL3307,Wagner Group,REF-LY20AZ71,Treasury,TAS,Enterprise,Cheque,108082.51,45411.69,62670.82,18801.25,57.98,77,,2024-02-21
INV001338,CL5958,Ortiz-Hayes,REF-EJ29fy60,Treasury,VIC,Government,BPAY,435541.74,321075.72,114466.02,34339.81,26.28,46,,2024-01-10
INV001339,CL8675,"Shannon, Garcia and Harmon",REF-BA98eP91,Wealth Management,TAS,SME,Credit Card,227454.76,93175.95,134278.81,40283.64,59.04,20,,2024-03-16
INV001340,CL1068,Callahan LLC,REF-oR48AI57,Wealth Management,ACT,Enterprise,Credit Card,465437.89,216722.14,248715.75,74614.72,53.44,72,,2024-05-10
INV001341,CL5757,Walters-Johnston,REF-Ja53ta51,Operations,WA,Government,Credit Card,452457.8,275782.19,176675.61,53002.68,39.05,67,,2023-09-16
INV001342,CL9513,Martinez and Sons,REF-dZ73Yz90,Treasury,NSW,Non-profit,Direct Debit,227375.06,150853.53,76521.53,22956.46,33.65,43,,2023-09-04
INV001343,CL9568,Hinton-Harper,REF-sz99Kp27,Retail Banking,TAS,Retail,Credit Card,171305.73,106025.82,65279.91,19583.97,38.11,48,,2024-04-15
INV001344,CL6610,Spears-King,REF-FV21ci71,Retail Banking,ACT,Enterprise,Cheque,411584.59,284381.19,127203.4,38161.02,30.91,77,,2023-05-30
INV001345,CL1026,"Turner, Gonzalez and Brown",REF-GA80sz79,Retail Banking,ACT,Retail,Cheque,323517.35,219599.68,103917.67,31175.3,32.12,88,Omnis temporibus fuga aliquid veritatis.,2023-02-18
INV001346,CL2465,George Group,REF-Lc19It10,Operations,NSW,Government,Cheque,432029.49,187376.28,244653.21,73395.96,56.63,29,Quo esse dicta qui vitae fugit.,2023-08-10
INV001347,CL4728,Perez Group,REF-Zz35ho08,Corporate Banking,NSW,Enterprise,Credit Card,348402.68,157058.27,191344.41,57403.32,54.92,31,,2023-10-10
INV001348,CL1521,Smith LLC,REF-vL32lj36,Operations,QLD,Non-profit,Direct Debit,84031.59,62214.73,21816.86,6545.06,25.96,54,,2023-07-17
INV001349,CL5648,Jones Ltd,REF-nP16is81,Wealth Management,SA,Enterprise,BPAY,102347.69,40978.83,61368.86,18410.66,59.96,34,Voluptas eligendi adipisci.,2023-09-07
INV001350,CL9628,"Lopez, Wells and Johnson",REF-fh39rU59,Insurance,QLD,Government,EFT,429683.65,212940.18,216743.47,65023.04,50.44,81,Odit ab odio ex vero ut.,2024-11-05
INV001351,CL7858,Brown-Myers,REF-iW37AV45,Wealth Management,ACT,Enterprise,Credit Card,46947.99,32833.8,14114.19,4234.26,30.06,46,Ex sapiente commodi omnis.,2023-05-22
INV001352,CL8042,Hunt-Hickman,REF-Er94uG44,Corporate Banking,QLD,Retail,BPAY,50058.95,21688.14,28370.81,8511.24,56.67,50,Pariatur in aperiam.,2024-09-12
INV001353,CL5947,"Ramirez, Dixon and Warren",REF-hT37Jv66,Corporate Banking,VIC,Retail,EFT,395597.66,233907.73,161689.93,48506.98,40.87,13,Voluptatum placeat reiciendis molestias.,2024-10-21
INV001354,CL9713,"Daniels, Bates and Hill",REF-Yu54rA01,Operations,WA,Government,Direct Debit,84950.82,60853.79,24097.03,7229.11,28.37,72,,2023-09-14
INV001355,CL2938,Campbell Ltd,REF-Qc85Sl30,Operations,TAS,Government,BPAY,140693.53,69975.04,70718.49,21215.55,50.26,30,,2023-12-07
INV001356,CL2895,Simmons Ltd,REF-st30bd65,Wealth Management,ACT,Enterprise,Direct Debit,214221.0,102698.94,111522.06,33456.62,52.06,41,Libero veniam ratione adipisci.,2023-08-28
INV001357,CL9485,"Long, Salas and Smith",REF-wd60AV55,Treasury,ACT,Government,EFT,449756.44,209464.21,240292.23,72087.67,53.43,21,,2023-07-05
INV001358,CL1032,Bradford-Diaz,REF-Rr39jR25,Wealth Management,NSW,Government,Credit Card,388893.06,268444.51,120448.55,36134.57,30.97,27,,2023-05-09
INV001359,CL3999,"Bailey, Stevens and Garcia",REF-xB24tK44,Retail Banking,VIC,Government,BPAY,397709.09,234210.47,163498.62,49049.59,41.11,13,,2023-05-30
INV001360,CL9509,"Cole, Irwin and Mitchell",REF-VV64tf52,Wealth Management,QLD,Retail,Cheque,264625.88,109131.71,155494.17,46648.25,58.76,9,,2024-11-24
INV001361,CL2959,"Hernandez, Conner and Juarez",REF-lb92aV03,Treasury,NSW,Government,BPAY,478837.2,207445.46,271391.74,81417.52,56.68,73,,2024-04-07
INV001362,CL4366,Golden-Bryan,REF-tQ12WA78,Insurance,TAS,SME,Cheque,497923.01,330333.07,167589.94,50276.98,33.66,46,,2024-11-26
INV001363,CL8573,Roberts-Atkins,REF-zB77GQ24,Insurance,WA,Enterprise,BPAY,164746.71,75015.45,89731.26,26919.38,54.47,26,Mollitia molestias facere et.,2024-01-06
INV001364,CL2877,"Hill, Jenkins and Johnson",REF-yr33gQ66,Wealth Management,ACT,Enterprise,Direct Debit,376434.85,278484.8,97950.05,29385.01,26.02,55,,2024-01-25
INV001365,CL4412,Martinez-Oliver,REF-is04mI76,Operations,NT,Government,Direct Debit,487727.98,296473.08,191254.9,57376.47,39.21,43,,2024-04-23
INV001366,CL5555,"Dean, Gonzalez and Garcia",REF-ZA25Uj56,Retail Banking,SA,Retail,EFT,300845.78,216579.17,84266.61,25279.98,28.01,25,Molestiae doloribus deserunt temporibus nihil aliquid.,2024-05-22
INV001367,CL1197,Aguilar Ltd,REF-yY81lm57,Corporate Banking,TAS,Non-profit,Direct Debit,293018.38,203136.38,89882.0,26964.6,30.67,32,,2024-04-19
INV001368,CL4082,Williams-Oconnell,REF-aM82eg57,Retail Banking,TAS,Enterprise,Credit Card,348119.75,249448.52,98671.23,29601.37,28.34,12,Quisquam voluptatum mollitia repudiandae sunt deleniti.,2024-05-06
INV001369,CL5984,Morales LLC,REF-Cq68Ut24,Wealth Management,WA,Retail,Credit Card,475898.83,225557.7,250341.13,75102.34,52.6,44,,2023-07-01
INV001370,CL5659,"Blevins, Stewart and Blankenship",REF-sg06PX80,Treasury,NT,Non-profit,BPAY,99468.05,61748.28,37719.77,11315.93,37.92,86,,2024-12-10
INV001371,CL8817,Williams Inc,REF-FN20su62,Insurance,NSW,Enterprise,Cheque,60375.34,24954.98,35420.36,10626.11,58.67,56,,2024-07-06
INV001372,CL2507,"Gonzales, Russell and Moore",REF-Ti11Qr52,Corporate Banking,ACT,Non-profit,Credit Card,360440.02,242278.2,118161.82,35448.55,32.78,28,,2024-06-10
INV001373,CL5225,Hampton Ltd,REF-FC94Ke25,Operations,ACT,Non-profit,Credit Card,34608.37,25786.48,8821.89,2646.57,25.49,9,Corrupti unde quasi magnam quisquam magnam.,2024-03-24
INV001374,CL6007,Mills Ltd,REF-tk15WZ51,Retail Banking,NT,SME,Cheque,338239.88,138737.71,199502.17,59850.65,58.98,87,,2023-05-24
INV001375,CL7060,Cain-Vaughn,REF-DF02Xu88,Corporate Banking,NT,Retail,Cheque,146387.28,60941.54,85445.74,25633.72,58.37,46,,2024-07-10
INV001376,CL1957,"Smith, Wheeler and Erickson",REF-ro81ID44,Operations,NSW,SME,Credit Card,294883.31,152992.06,141891.25,42567.38,48.12,67,Accusantium architecto cumque aperiam.,2023-06-16
INV001377,CL9130,Martin PLC,REF-VH33LO13,Treasury,TAS,SME,Credit Card,365088.34,192015.76,173072.58,51921.77,47.41,15,Dolores commodi ad.,2023-12-30
INV001378,CL5642,"Rivera, Payne and Bell",REF-vA43yX14,Wealth Management,NT,Non-profit,EFT,111871.78,58711.8,53159.98,15947.99,47.52,8,,2024-10-17
INV001379,CL2943,"Blake, Frazier and Patton",REF-ct35ij99,Insurance,NSW,Retail,EFT,116692.7,63891.56,52801.14,15840.34,45.25,63,Ducimus necessitatibus quisquam nulla.,2023-03-04
INV001380,CL2255,"Phillips, Henry and Duncan",REF-MG88sL35,Operations,SA,Government,Credit Card,9642.87,6687.81,2955.06,886.52,30.65,57,,2023-07-15
INV001381,CL6293,Rosario Inc,REF-BN51ln70,Operations,SA,SME,EFT,457191.15,210318.04,246873.11,74061.93,54.0,87,,2023-06-07
INV001382,CL4275,Carter-Young,REF-RG47Uh75,Insurance,TAS,Non-profit,Direct Debit,321698.23,184288.53,137409.7,41222.91,42.71,8,,2024-02-06
INV001383,CL1408,Cline Group,REF-an90Zf14,Insurance,NSW,Government,BPAY,276896.19,125811.08,151085.11,45325.53,54.56,20,,2023-03-23
INV001384,CL2789,"Wilkerson, Hicks and Santos",REF-TN76bX13,Wealth Management,VIC,Enterprise,BPAY,281483.38,155845.27,125638.11,37691.43,44.63,59,Dolore officia maxime veniam.,2023-07-15
INV001385,CL7531,"Zimmerman, Garcia and Little",REF-Ex00KK51,Retail Banking,VIC,Enterprise,Credit Card,367984.2,162841.92,205142.28,61542.68,55.75,50,,2024-11-07
INV001386,CL8842,Romero Ltd,REF-go98ya75,Insurance,SA,Government,Credit Card,309752.47,167887.8,141864.67,42559.4,45.8,17,,2024-06-25
INV001387,CL3080,Callahan Group,REF-hP32LZ17,Retail Banking,NT,Enterprise,Direct Debit,218514.42,123718.87,94795.55,28438.67,43.38,16,,2024-12-14
INV001388,CL9367,"Jacobs, Bell and Marks",REF-HB51uu48,Insurance,WA,SME,Cheque,472288.45,313492.9,158795.55,47638.66,33.62,85,Eveniet placeat eligendi asperiores.,2024-01-04
INV001389,CL8262,Martinez LLC,REF-fE77xM17,Insurance,TAS,SME,Credit Card,370061.34,239278.09,130783.25,39234.97,35.34,86,,2024-11-18
INV001390,CL3421,"Romero, Sawyer and Gibbs",REF-hc56AS60,Retail Banking,WA,Retail,Direct Debit,203893.39,141659.43,62233.96,18670.19,30.52,7,,2023-10-09
INV001391,CL4184,Herrera-Dawson,REF-ub90AW81,Wealth Management,NSW,Government,Direct Debit,240949.2,145918.18,95031.02,28509.31,39.44,19,Sunt magnam inventore fuga quibusdam eos.,2023-12-28
INV001392,CL7952,Harrington-Ramos,REF-QJ07Kd09,Corporate Banking,TAS,SME,Cheque,287702.41,165976.88,121725.53,36517.66,42.31,50,,2024-05-21
INV001393,CL1152,Watts Inc,REF-sS45DC82,Retail Banking,NT,Enterprise,Credit Card,234433.34,108918.57,125514.77,37654.43,53.54,82,,2023-01-10
INV001394,CL2923,"Martinez, Arias and Smith",REF-bt53bs98,Treasury,ACT,Non-profit,EFT,455655.1,284752.68,170902.42,51270.73,37.51,29,,2024-10-05
